1362692527.009512/1559833828.495186 [main-loop] realtime=1559833828.495186 iosrc=PktSrc ts=1362692527.009721
1362692527.009721/1559833828.495204 [dpd] TCP[1] DeliverPacket(1480, T, 18446744073709551615, 0x7ffc06367620, 1480) [\x00P\xe9\xd0\xa5\xaf\xd3\xe7\xfe!2\xc3\x80\x10\x00z\xef\xff\x00\x00\x01\x01\x08\x0a/\x89B\x9f\x16J\xddf   rathe...]
1362692527.009721/1559833828.495213 [dpd] CONTENTLINE[5] DeliverStream(1448, F) [   rather than all. (Robin Sommer)\x0a\x0a  * ...]
1362692527.009721/1559833828.495218 [dpd] HTTP[3] DeliverStream(1448, F) [   rather than all. (Robin Sommer)\x0a\x0a  * ...]
1362692527.009721/1559833828.495228 [rules] Matching HTTP-REPLY-BODY rules [0,0] on |   rather than all. (Robin Sommer)\x0a\x0a  * ...|
1362692527.009721/1559833828.495234 [dpd] PIA_TCP[2] DeliverStream(1448, F) [   rather than all. (Robin Sommer)\x0a\x0a  * ...]
1362692527.009721/1559833828.495239 [dpd] CONNSIZE[6] DeliverPacket(1448, F, 1449, 0x7ffc06367620, 1448) [   rather than all. (Robin Sommer)\x0a\x0a  * ...]
1362692527.009721/1559833828.495251 [main-loop] realtime=1559833828.495251 iosrc=PktSrc ts=1362692527.009765
1362692527.009765/1559833828.495266 [dpd] TCP[1] DeliverPacket(1480, T, 18446744073709551615, 0x7ffc06367620, 1480) [\x00P\xe9\xd0\xa5\xaf\xd9\x8f\xfe!2\xc3\x80\x10\x00z\x80\x93\x00\x00\x01\x01\x08\x0a/\x89B\x9f\x16J\xddfs/check-...]
1362692527.009765/1559833828.495274 [dpd] CONTENTLINE[5] DeliverStream(1448, F) [s/check-release to run before making rel...]
1362692527.009765/1559833828.495279 [dpd] HTTP[3] DeliverStream(1448, F) [s/check-release to run before making rel...]
1362692527.009765/1559833828.495304 [rules] Matching HTTP-REPLY-BODY rules [0,0] on |s/check-release to run before making rel...|
1362692527.009765/1559833828.495310 [dpd] PIA_TCP[2] DeliverStream(1448, F) [s/check-release to run before making rel...]
1362692527.009765/1559833828.495315 [dpd] CONNSIZE[6] DeliverPacket(1448, F, 2897, 0x7ffc06367620, 1448) [s/check-release to run before making rel...]
1362692527.009765/1559833828.495323 [main-loop] realtime=1559833828.495323 iosrc=PktSrc ts=1362692527.009775
1362692527.009775/1559833828.495338 [dpd] TCP[1] DeliverPacket(695, T, 18446744073709551615, 0x7ffc06367620, 695) [\x00P\xe9\xd0\xa5\xaf\xdf7\xfe!2\xc3\x80\x18\x00z\xa5(\x00\x00\x01\x01\x08\x0a/\x89B\x9f\x16J\xddf thread ...]
1362692527.009775/1559833828.495347 [dpd] CONTENTLINE[5] DeliverStream(663, F) [ thread library when necessary (e.g.\x0a   ...]
1362692527.009775/1559833828.495352 [dpd] HTTP[3] DeliverStream(663, F) [ thread library when necessary (e.g.\x0a   ...]
1362692527.009775/1559833828.495373 [rules] Matching File Magic rules on |\x0a0.26 | 2012-08-24 15:10:04 -0700\x0a\x0a  * F...|
1362692527.009775/1559833828.498414 [rules] New pattern match found
1362692527.009775/1559833828.498424 [rules] Checking rule: file-plaintext
1362692527.009775/1559833828.498443 [rules] All patterns of rule satisfied
1362692527.009775/1559833828.498508 [rules] Matching HTTP-REPLY-BODY rules [0,0] on | thread library when necessary (e.g.\x0a   ...|
1362692527.009775/1559833828.498657 [dpd] PIA_TCP[2] DeliverStream(663, F) [ thread library when necessary (e.g.\x0a   ...]
1362692527.009775/1559833828.498667 [dpd] CONNSIZE[6] DeliverPacket(663, F, 4345, 0x7ffc06367620, 663) [ thread library when necessary (e.g.\x0a   ...]
1362692527.009775/1559833828.498753 [main-loop] realtime=1559833828.498753 iosrc=threading::Manager ts=1362692527.009775
1362692527.009775/1559833828.498785 [main-loop] realtime=1559833828.498785 iosrc=threading::Manager ts=1362692527.009775
1362692527.009775/1559833828.498795 [main-loop] realtime=1559833828.498795 iosrc=threading::Manager ts=1362692527.009775
1362692527.009775/1559833828.498803 [main-loop] realtime=1559833828.498803 iosrc=PktSrc ts=1362692527.009855
1362692527.009855/1559833828.498840 [dpd] TCP[1] DeliverPacket(32, T, 18446744073709551615, 0x7ffc06367620, 32) [\xe9\xd0\x00P\xfe!2\xc3\xa5\xaf\xd9\x8f\x80\x10\x1fvi\x8c\x00\x00\x01\x01\x08\x0a\x16J\xdd\xac/\x89B\x9f]
1362692527.009855/1559833828.498863 [dpd] CONNSIZE[6] DeliverPacket(0, T, 137, 0x7ffc06367620, 0) []
1362692527.009855/1559833828.498876 [main-loop] realtime=1559833828.498876 iosrc=PktSrc ts=1362692527.009887
1362692527.009887/1559833828.498901 [dpd] TCP[1] DeliverPacket(32, T, 18446744073709551615, 0x7ffc06367620, 32) [\xe9\xd0\x00P\xfe!2\xc3\xa5\xaf\xe1\xce\x80\x10\x1e\xf2a\xd1\x00\x00\x01\x01\x08\x0a\x16J\xdd\xac/\x89B\x9f]
1362692527.009887/1559833828.498911 [dpd] CONNSIZE[6] DeliverPacket(0, T, 137, 0x7ffc06367620, 0) []
1362692527.009887/1559833828.498934 [main-loop] realtime=1559833828.498934 iosrc=PktSrc ts=1362692527.011846
1362692527.011846/1559833828.498973 [dpd] TCP[1] DeliverPacket(32, T, 18446744073709551615, 0x7ffc06367620, 32) [\xe9\xd0\x00P\xfe!2\xc3\xa5\xaf\xe1\xce\x80\x11 \x00`\xc0\x00\x00\x01\x01\x08\x0a\x16J\xdd\xae/\x89B\x9f]
1362692527.011846/1559833828.498985 [dpd] CONNSIZE[6] DeliverPacket(0, T, 137, 0x7ffc06367620, 0) []
1362692527.011846/1559833828.499021 [main-loop] realtime=1559833828.499021 iosrc=PktSrc ts=1362692527.080828
1362692527.080828/1559833828.499044 [dpd] TCP[1] DeliverPacket(32, T, 18446744073709551615, 0x7ffc06367620, 32) [\x00P\xe9\xd0\xa5\xaf\xe1\xce\xfe!2\xc4\x80\x11\x00z\x7f\xfd\x00\x00\x01\x01\x08\x0a/\x89B\xe7\x16J\xdd\xae]
1362692527.080828/1559833828.499058 [dpd] CONNSIZE[6] DeliverPacket(0, F, 5008, 0x7ffc06367620, 0) []
1362692527.080828/1559833828.499068 [main-loop] realtime=1559833828.499068 iosrc=PktSrc ts=1362692527.080972
1362692527.080972/1559833828.499091 [dpd] TCP[1] DeliverPacket(32, T, 18446744073709551615, 0x7ffc06367620, 32) [\xe9\xd0\x00P\xfe!2\xc4\xa5\xaf\xe1\xcf\x80\x10 \x00`3\x00\x00\x01\x01\x08\x0a\x16J\xdd\xf2/\x89B\xe7]
1362692527.080972/1559833828.499107 [dpd] CONNSIZE[6] DeliverPacket(0, T, 138, 0x7ffc06367620, 0) []
1362692527.080972/1559833828.499134 [main-loop] realtime=1559833828.499134 iosrc=<all dry> ts=-1.000000
1362692527.080972/1559833828.499177 [dpd] TCP[1] EndOfData(T)
1362692527.080972/1559833828.499185 [dpd] TCP[1] EndOfData(F)
1362692527.080972/1559833828.499190 [dpd] HTTP[3] EndOfData(T)
1362692527.080972/1559833828.499194 [dpd] HTTP[3] EndOfData(F)
1362692527.080972/1559833828.499198 [dpd] CONTENTLINE[4] EndOfData(T)
1362692527.080972/1559833828.499202 [dpd] CONTENTLINE[4] EndOfData(F)
1362692527.080972/1559833828.499206 [dpd] CONTENTLINE[5] EndOfData(T)
1362692527.080972/1559833828.499210 [dpd] CONTENTLINE[5] EndOfData(F)
1362692527.080972/1559833828.499243 [dpd] PIA_TCP[2] EndOfData(T)
1362692527.080972/1559833828.499251 [dpd] PIA_TCP[2] EndOfData(F)
1362692527.080972/1559833828.499255 [rules] Matching Payload rules [0,1] on ||
1362692527.080972/1559833828.499262 [rules] Matching Payload rules [0,1] on ||
1362692527.080972/1559833828.499271 [dpd] CONNSIZE[6] EndOfData(T)
1362692527.080972/1559833828.499276 [dpd] CONNSIZE[6] EndOfData(F)
